customer_id,age,gender,city,tenure_months,contract_type,phone_service,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,paperless_billing,num_support_tickets,avg_resolution_time,satisfaction_score,churn
1459,58,Female,Surabaya,72,Two year,1,DSL,1,1,1,61.7,4438.53,Bank transfer,1,0,2.4,3.1,0
1460,50,Male,Jakarta,3,Two year,1,DSL,0,0,0,85.56,342.95,Credit card,1,2,1.2,5.0,1
1461,40,Female,Bandung,11,One year,1,DSL,0,1,0,35.67,529.38,Credit card,1,1,0.2,2.9,0
1462,26,Male,Palembang,13,Month-to-month,0,Fiber optic,0,0,1,33.8,445.03,Mailed check,0,0,5.1,2.4,1
1463,39,Male,Jakarta,23,One year,1,Fiber optic,1,0,0,128.58,3100.59,Credit card,0,2,1.3,0.8,1
1464,30,Male,Palembang,12,One year,1,No,1,1,0,33.79,502.3,Electronic check,0,1,1.1,1.3,0
1465,34,Male,Jakarta,2,Month-to-month,1,Fiber optic,0,1,0,48.2,144.25,Electronic check,0,1,2.1,3.6,1
1466,49,Male,Semarang,70,Month-to-month,1,Fiber optic,1,0,0,35.96,2730.38,Credit card,1,2,0.8,2.6,0
1467,63,Female,Jakarta,12,Month-to-month,0,DSL,1,1,0,47.67,682.11,Mailed check,0,0,,1.5,1
1468,47,Male,Jakarta,10,One year,1,DSL,0,1,0,64.6,710.88,Electronic check,1,1,0.6,3.1,0
1469,26,Male,Bandung,14,Month-to-month,1,Fiber optic,1,0,0,33.24,483.84,Electronic check,0,1,7.1,3.6,0
1470,47,Male,Bandung,5,One year,1,DSL,1,0,0,97.54,400.19,Mailed check,1,1,2.5,4.3,1
1471,57,Female,Semarang,2,Two year,1,No,0,1,0,73.53,137.42,Credit card,0,0,12.2,2.1,0
1472,34,Female,Bandung,3,Month-to-month,1,Fiber optic,1,1,0,105.3,319.95,Credit card,1,0,1.8,0.7,1
1473,40,Male,Bandung,4,Two year,1,DSL,0,1,0,93.54,294.89,Bank transfer,0,1,0.3,3.5,0
1474,42,Female,Makassar,5,Month-to-month,1,No,1,0,0,63.33,282.02,Electronic check,1,3,8.2,1.1,1
1475,31,Female,Surabaya,13,Month-to-month,1,DSL,0,1,0,27.82,412.55,Mailed check,1,3,1.5,0.6,1
1476,50,Male,Jakarta,23,Month-to-month,1,DSL,0,0,0,25.39,655.58,Bank transfer,1,2,0.3,3.8,1
1477,40,Male,Jakarta,23,Month-to-month,1,DSL,1,0,0,148.32,3370.31,Bank transfer,1,0,2.6,5.7,1
1478,47,Female,Surabaya,0,Month-to-month,0,Fiber optic,1,1,1,65.92,0.0,Credit card,0,3,1.9,4.0,1
1479,30,Female,Medan,60,Two year,1,Fiber optic,0,1,0,129.27,7797.91,Credit card,1,1,0.6,1.7,0
1480,36,Male,Jakarta,41,One year,1,DSL,0,0,1,96.08,4027.39,Mailed check,1,1,4.9,1.0,0
1481,51,Male,Jakarta,72,Two year,1,Fiber optic,0,0,0,83.52,5870.66,Credit card,0,3,0.1,4.1,0
1482,37,Male,Jakarta,10,One year,1,DSL,1,0,1,89.47,909.23,Credit card,1,3,2.7,4.3,0
1483,64,Female,Bandung,26,Month-to-month,1,No,0,0,0,61.87,1572.35,Bank transfer,1,6,0.9,5.1,1
1484,36,Female,Jakarta,4,Month-to-month,0,No,1,1,0,70.12,389.44,Bank transfer,0,2,4.1,2.4,1
1485,44,Male,Jakarta,40,One year,1,Fiber optic,1,1,0,34.88,1864.65,Credit card,0,0,2.6,6.7,0
1486,54,Male,Bandung,4,One year,1,Fiber optic,0,0,0,72.91,110.32,Mailed check,0,1,0.4,1.3,0
1487,23,Female,Semarang,9,Month-to-month,1,DSL,0,1,0,110.1,1145.98,Mailed check,0,0,0.5,3.2,1
1488,19,Female,Jakarta,16,Two year,1,DSL,0,0,0,132.09,2015.65,Mailed check,0,3,7.7,1.0,1
1489,22,Female,Bandung,21,One year,1,Fiber optic,0,0,0,31.55,780.29,Bank transfer,1,1,6.0,2.9,0
1490,58,Female,Jakarta,19,Two year,1,Fiber optic,0,0,0,47.21,917.98,Mailed check,1,2,2.8,3.8,0
1491,34,Female,Palembang,2,One year,1,Fiber optic,0,0,1,28.48,69.14,Bank transfer,0,1,9.6,3.4,0
1492,75,Male,Jakarta,13,Month-to-month,1,DSL,1,0,1,27.7,344.5,Mailed check,1,4,0.9,1.8,1
1493,34,Male,Palembang,61,One year,1,Fiber optic,0,0,0,157.26,9487.15,Electronic check,0,1,0.6,3.3,0
1494,44,Male,Palembang,49,Month-to-month,1,Fiber optic,0,1,1,104.64,5123.07,Bank transfer,1,2,12.9,,0
1495,62,Female,Semarang,21,One year,1,DSL,1,0,1,64.26,1314.73,Bank transfer,1,1,4.2,,0
1496,68,Male,Jakarta,20,Month-to-month,1,Fiber optic,0,1,0,130.59,2779.26,Electronic check,1,1,0.2,2.1,1
1497,68,Male,Bandung,2,Month-to-month,1,Fiber optic,0,0,0,28.63,10.85,Bank transfer,1,2,1.9,1.9,1
1498,57,Male,Jakarta,5,Month-to-month,1,DSL,0,1,1,80.44,483.93,Bank transfer,1,1,2.4,4.9,1
1499,55,Male,Makassar,6,Month-to-month,1,DSL,0,0,1,116.6,668.84,Mailed check,1,1,1.3,5.2,1
1500,49,Female,Semarang,16,Month-to-month,1,DSL,0,0,0,160.7,2683.38,Bank transfer,1,2,5.7,2.4,1
1501,52,Male,Palembang,31,Two year,1,DSL,0,0,0,68.44,1905.9,Bank transfer,1,2,8.0,1.5,0
1502,34,Male,Bandung,14,Month-to-month,0,Fiber optic,0,0,1,64.9,839.99,Electronic check,1,2,1.5,1.7,1
1503,31,Female,Bandung,3,Month-to-month,0,No,1,0,0,130.72,344.2,Mailed check,1,1,0.1,1.6,1
1504,41,Male,Bandung,13,Month-to-month,1,No,1,0,1,117.71,1438.58,Credit card,1,8,5.0,5.8,1
1505,39,Female,Surabaya,4,One year,1,DSL,0,0,0,33.05,314.58,Bank transfer,1,2,0.1,3.0,0
1506,36,Female,Surabaya,33,Month-to-month,1,No,1,1,1,152.89,5190.41,Electronic check,0,0,,0.5,1
1507,51,Female,Medan,4,Month-to-month,1,No,1,0,1,41.42,322.39,Credit card,1,1,2.1,1.8,1
1508,54,Female,Palembang,15,Month-to-month,1,DSL,0,0,1,107.51,1420.57,Electronic check,1,0,1.9,4.0,1
1509,43,Male,Bandung,28,Two year,1,No,0,0,0,56.58,1573.81,Electronic check,1,4,1.4,3.6,0
1510,61,Female,Makassar,6,One year,0,No,0,0,0,61.6,317.47,Electronic check,0,1,4.6,0.9,0
1511,27,Male,Makassar,1,Month-to-month,1,Fiber optic,0,0,0,213.92,164.18,Bank transfer,1,0,4.6,2.3,1
1512,39,Male,Bandung,19,Month-to-month,1,Fiber optic,0,1,0,172.11,3085.18,Bank transfer,1,2,7.7,3.1,1
1513,32,Male,Jakarta,1,One year,1,Fiber optic,0,0,0,51.93,85.78,Bank transfer,1,0,5.5,0.9,0
1514,18,Male,Medan,21,Month-to-month,1,Fiber optic,0,0,1,99.64,2231.65,Bank transfer,0,1,3.4,3.4,1
1515,40,Female,Surabaya,33,Two year,0,No,0,0,0,81.83,2728.1,Bank transfer,1,4,0.6,8.6,0
1516,40,Male,Jakarta,9,Month-to-month,0,DSL,1,0,0,50.22,114.12,Electronic check,1,2,0.0,7.6,1
1517,61,Female,Surabaya,16,Month-to-month,1,No,1,0,1,79.76,1278.48,Credit card,1,1,1.8,1.8,1
1518,50,Male,Palembang,63,Month-to-month,1,DSL,0,1,0,116.86,7348.28,Bank transfer,0,2,2.6,3.4,1
1519,28,Male,Jakarta,15,One year,1,DSL,0,0,0,123.5,1902.94,Bank transfer,0,1,1.1,3.9,0
1520,66,Female,Medan,72,Month-to-month,1,No,1,0,1,168.6,12188.04,Electronic check,1,0,4.1,6.5,1
1521,57,Male,Makassar,4,Month-to-month,0,No,1,1,0,103.11,274.27,Mailed check,0,3,1.5,3.2,1
1522,49,Female,Medan,29,Two year,1,Fiber optic,1,0,0,90.98,2610.93,Bank transfer,0,0,3.7,0.9,0
1523,39,Male,Bandung,25,Month-to-month,1,No,0,0,0,70.05,1871.16,Electronic check,0,1,4.1,5.2,1
1524,29,Male,Medan,49,Month-to-month,1,No,0,1,1,51.27,2442.6,Bank transfer,1,2,0.8,5.5,1
1525,37,Male,Surabaya,2,Month-to-month,1,No,1,0,1,94.45,182.45,Mailed check,1,1,3.4,1.0,1
1526,56,Female,Jakarta,7,Two year,0,Fiber optic,1,0,0,33.94,356.41,Bank transfer,1,0,8.4,0.8,0
1527,66,Male,Palembang,3,One year,1,No,1,1,1,63.31,272.0,Bank transfer,0,0,1.3,2.1,0
1528,62,Male,Surabaya,64,One year,1,No,1,1,0,48.87,3244.78,Electronic check,0,0,1.5,0.8,0
1529,35,Male,Medan,13,Month-to-month,1,No,0,0,0,153.32,2003.0,Electronic check,0,1,0.2,0.5,1
1530,27,Female,Bandung,57,Month-to-month,0,DSL,0,1,1,79.13,4576.16,Mailed check,1,1,7.6,3.0,1
1531,43,Female,Jakarta,8,One year,1,Fiber optic,0,0,0,57.55,557.86,Electronic check,0,4,5.1,4.0,1
1532,19,Female,Palembang,3,Month-to-month,1,No,0,0,1,70.49,258.9,Mailed check,1,2,2.0,4.0,1
1533,46,Male,Semarang,8,Month-to-month,1,Fiber optic,1,1,1,38.0,242.72,Electronic check,1,0,1.2,2.9,0
1534,40,Female,Jakarta,21,Two year,1,No,1,1,0,99.11,2042.67,Mailed check,0,1,1.4,1.1,0
1535,35,Female,Palembang,44,Month-to-month,1,No,0,1,1,43.82,2048.41,Bank transfer,1,1,0.3,1.9,1
1536,21,Female,Semarang,11,One year,1,No,0,0,0,32.12,477.58,Electronic check,1,1,0.2,0.7,0
1537,48,Female,Surabaya,59,Month-to-month,1,DSL,1,1,1,94.36,5515.42,Bank transfer,0,1,6.7,1.9,1
1538,35,Female,Bandung,6,One year,1,DSL,0,0,0,164.21,1068.81,Bank transfer,1,1,5.7,0.8,1
1539,26,Male,Jakarta,28,Month-to-month,1,DSL,1,1,0,67.32,1916.93,Electronic check,0,1,9.9,6.1,1
1540,18,Female,Bandung,31,Month-to-month,1,Fiber optic,0,0,1,30.42,820.59,Credit card,0,1,3.2,3.1,1
1541,41,Female,Jakarta,7,One year,1,DSL,0,0,0,168.17,1255.55,Electronic check,1,0,2.9,5.8,0
1542,65,Male,Bandung,0,Two year,0,DSL,0,0,0,93.14,0.0,Mailed check,1,1,1.8,2.3,0
1543,63,Male,Bandung,10,Two year,1,DSL,0,0,0,302.64,2884.48,Credit card,1,1,1.5,3.6,1
1544,36,Female,Makassar,1,Month-to-month,1,No,0,1,1,51.07,0.0,Credit card,0,3,1.0,2.6,1
1545,34,Male,Semarang,55,Month-to-month,1,DSL,0,0,0,54.55,2944.28,Mailed check,0,1,5.1,1.2,1
1546,48,Female,Jakarta,72,One year,1,DSL,0,1,1,158.33,11323.5,Electronic check,0,2,0.0,3.1,0
1547,29,Male,Makassar,31,Month-to-month,1,Fiber optic,0,1,1,98.89,3069.53,Bank transfer,1,1,1.8,2.1,1
1548,45,Male,Bandung,31,One year,1,DSL,1,1,0,89.64,2547.37,Credit card,1,0,0.9,1.6,0
1549,51,Male,Bandung,6,Month-to-month,1,DSL,0,0,1,67.09,281.49,Bank transfer,0,2,2.7,0.6,1
1550,57,Male,Jakarta,1,Month-to-month,1,DSL,0,1,0,175.33,128.92,Electronic check,1,2,1.4,2.3,1
1551,40,Male,Makassar,38,One year,1,Fiber optic,1,1,1,61.4,2309.94,Mailed check,1,1,4.3,1.0,0
1552,39,Male,Palembang,19,Month-to-month,1,DSL,0,0,0,131.77,2611.91,Bank transfer,0,1,0.7,0.2,1
1553,30,Female,Semarang,27,One year,1,No,0,1,0,36.92,1162.91,Bank transfer,1,2,1.1,1.1,0
1554,31,Female,Palembang,36,Month-to-month,1,DSL,0,0,1,32.63,1196.93,Credit card,1,4,1.3,2.4,1
1555,39,Male,Jakarta,12,Two year,1,No,0,0,1,117.89,1582.47,Credit card,0,1,2.9,7.3,1
1556,46,Male,Makassar,3,Month-to-month,1,Fiber optic,0,0,0,31.22,0.0,Credit card,0,2,2.7,3.1,1
1557,53,Female,Surabaya,38,Month-to-month,0,No,0,1,0,126.38,4809.4,Credit card,1,0,7.1,1.8,1
1558,31,Female,Jakarta,14,Two year,0,DSL,0,0,0,114.89,1690.81,Mailed check,1,0,0.1,0.5,1
1559,61,Male,Medan,42,One year,1,Fiber optic,0,0,1,96.58,3823.17,Mailed check,1,3,1.5,1.5,0
1560,38,Male,Medan,13,Two year,1,No,0,0,1,34.89,473.95,Mailed check,0,0,0.0,1.7,0
1561,41,Male,Jakarta,5,One year,1,Fiber optic,1,0,0,59.01,252.38,Bank transfer,1,1,2.8,4.9,0
1562,32,Male,Jakarta,4,Two year,1,Fiber optic,0,1,0,36.51,196.67,Electronic check,0,0,1.1,2.2,0
1563,18,Male,Jakarta,32,Month-to-month,1,DSL,1,1,1,72.94,2385.17,Mailed check,1,1,0.1,1.1,1
1564,53,Female,Surabaya,20,Month-to-month,0,Fiber optic,0,1,1,91.6,1783.23,Electronic check,0,2,2.9,3.6,1
1565,51,Male,Jakarta,12,Two year,1,DSL,0,0,0,63.93,672.46,Bank transfer,0,2,5.9,0.6,1
1566,38,Female,Jakarta,16,Two year,1,No,1,0,0,102.04,1655.2,Electronic check,1,3,5.7,0.9,0
1567,42,Female,Surabaya,19,One year,0,Fiber optic,0,0,0,35.45,605.67,Electronic check,0,1,4.9,3.2,0
1568,48,Female,Palembang,6,One year,1,DSL,1,1,0,98.95,776.62,Electronic check,1,2,1.7,0.7,0
1569,21,Female,Semarang,11,Two year,1,Fiber optic,1,0,1,54.08,529.23,Credit card,1,2,0.0,5.8,0
1570,35,Male,Jakarta,8,Month-to-month,1,Fiber optic,0,1,0,101.02,777.42,Credit card,1,2,2.8,3.0,1
1571,52,Male,Palembang,11,One year,1,DSL,0,1,0,47.74,507.29,Bank transfer,0,0,7.6,2.5,0
1572,25,Male,Medan,16,Month-to-month,1,Fiber optic,1,0,0,73.83,1230.26,Electronic check,0,2,1.1,3.1,1
1573,45,Female,Surabaya,4,Month-to-month,1,DSL,1,1,1,74.16,353.72,Mailed check,0,5,0.0,5.1,1
1574,24,Female,Surabaya,12,Month-to-month,1,Fiber optic,0,0,1,35.1,524.31,Credit card,0,2,1.5,3.7,1
1575,48,Female,Surabaya,11,Two year,1,Fiber optic,0,0,0,202.04,2212.3,Credit card,0,5,15.2,1.9,1
1576,41,Male,Jakarta,8,One year,1,Fiber optic,0,0,0,60.26,421.74,Bank transfer,1,0,2.7,3.4,0
1577,21,Female,Surabaya,72,Two year,1,Fiber optic,1,1,1,66.19,4639.84,Bank transfer,1,0,4.0,1.7,0
1578,57,Male,Bandung,1,Month-to-month,1,No,1,1,0,60.69,33.05,Electronic check,1,2,2.9,0.7,0
1579,32,Male,Bandung,24,Month-to-month,1,DSL,0,0,0,49.28,1165.52,Bank transfer,1,1,1.5,3.3,1
1580,31,Female,Semarang,4,Month-to-month,1,Fiber optic,1,0,1,54.35,321.83,Mailed check,1,1,1.2,3.7,1
1581,44,Male,Surabaya,43,Month-to-month,1,No,1,0,1,122.35,5435.35,Electronic check,1,0,3.2,2.7,1
1582,56,Female,Medan,58,Month-to-month,1,DSL,0,0,0,52.15,3135.97,Credit card,0,0,2.5,1.7,1
1583,28,Male,Bandung,12,Month-to-month,1,DSL,0,0,0,123.72,1467.51,Credit card,0,3,4.6,1.9,1
1584,42,Female,Palembang,41,Month-to-month,1,No,0,1,1,52.86,1866.4,Credit card,1,5,2.7,5.0,1
1585,47,Male,Surabaya,6,Month-to-month,1,Fiber optic,0,1,0,96.77,542.27,Mailed check,0,2,0.9,5.1,1
1586,51,Female,Makassar,3,Month-to-month,0,No,0,1,1,80.8,226.99,Electronic check,0,2,0.2,6.2,1
1587,44,Female,Makassar,9,Two year,1,DSL,0,1,0,29.71,273.44,Bank transfer,0,3,1.3,,0
1588,37,Female,Medan,10,One year,1,No,1,0,0,158.33,1661.83,Mailed check,0,2,2.5,2.8,1
1589,31,Male,Medan,12,Two year,1,DSL,0,1,1,49.1,537.1,Bank transfer,0,1,0.4,2.8,0
1590,43,Female,Jakarta,11,Two year,1,No,0,0,0,78.9,887.68,Mailed check,0,1,3.9,2.9,1
1591,28,Male,Palembang,12,Month-to-month,1,No,0,1,0,72.95,852.45,Credit card,1,1,3.9,0.9,1
1592,18,Male,Jakarta,29,One year,1,Fiber optic,0,1,0,24.72,834.63,Credit card,1,1,0.6,2.9,0
1593,47,Male,Bandung,6,One year,1,Fiber optic,0,1,1,77.95,520.32,Bank transfer,1,0,6.6,1.2,0
1594,53,Female,Jakarta,0,Month-to-month,1,DSL,1,0,0,61.05,22.04,Electronic check,1,1,4.9,1.2,1
1595,18,Male,Surabaya,16,Two year,1,DSL,1,0,0,39.63,588.81,Electronic check,0,2,3.2,2.9,0
1596,28,Female,Bandung,14,Month-to-month,0,Fiber optic,0,0,1,51.64,713.49,Mailed check,1,2,0.6,1.0,1
1597,50,Female,Makassar,1,Month-to-month,1,Fiber optic,0,0,1,89.81,266.91,Mailed check,1,0,1.4,3.8,1
1598,68,Male,Surabaya,3,One year,0,No,0,0,1,44.16,136.93,Credit card,1,1,1.3,4.9,0
1599,42,Female,Palembang,17,One year,1,No,1,0,0,59.18,894.45,Electronic check,1,1,1.9,1.5,0
1600,32,Male,Bandung,6,One year,1,Fiber optic,0,0,0,29.73,321.73,Electronic check,0,1,3.9,1.9,0
1601,39,Female,Jakarta,50,Month-to-month,1,Fiber optic,0,0,0,68.1,3544.0,Electronic check,1,1,0.9,2.0,1
1602,59,Male,Jakarta,4,Month-to-month,1,DSL,0,0,1,57.25,147.79,Electronic check,1,2,6.6,,1
1603,33,Male,Medan,0,Month-to-month,1,Fiber optic,0,0,0,142.62,55.17,Mailed check,0,2,1.3,3.5,1
1604,31,Male,Jakarta,14,Two year,1,Fiber optic,0,0,0,113.85,1629.31,Electronic check,1,4,11.5,5.0,1
1605,35,Male,Surabaya,72,Two year,1,No,1,1,0,68.72,4761.66,Credit card,0,0,0.4,2.7,0
1606,29,Male,Jakarta,24,One year,1,Fiber optic,0,0,1,63.93,1564.2,Mailed check,1,2,3.0,0.7,0
1607,43,Male,Surabaya,10,Month-to-month,1,DSL,0,0,0,63.58,601.41,Bank transfer,0,2,5.0,2.1,1
1608,63,Male,Semarang,0,Month-to-month,1,DSL,1,1,0,40.62,67.49,Credit card,1,1,2.7,2.8,1
1609,46,Male,Surabaya,15,Month-to-month,1,Fiber optic,1,0,0,55.03,930.93,Mailed check,1,2,2.8,2.2,1
1610,38,Male,Jakarta,5,Month-to-month,1,DSL,0,1,1,39.1,282.37,Mailed check,0,1,3.1,4.2,1
1611,38,Female,Jakarta,25,Month-to-month,1,No,0,0,1,133.42,3156.92,Bank transfer,0,1,4.3,0.9,1
1612,21,Female,Surabaya,20,One year,1,Fiber optic,1,0,0,51.76,1164.08,Electronic check,0,0,2.1,2.6,0
1613,53,Female,Jakarta,7,Month-to-month,0,DSL,1,1,0,79.05,418.99,Credit card,0,2,5.0,1.7,0
1614,40,Female,Bandung,1,One year,1,Fiber optic,0,0,1,98.34,45.46,Bank transfer,0,2,2.6,3.6,1
1615,39,Female,Bandung,33,Month-to-month,1,Fiber optic,0,0,1,48.15,1552.02,Credit card,1,1,3.9,3.1,1
1616,80,Female,Jakarta,21,Month-to-month,0,Fiber optic,0,0,0,46.16,1135.44,Bank transfer,1,3,1.3,2.2,1
1617,45,Male,Surabaya,44,One year,1,Fiber optic,0,0,0,49.64,2181.79,Electronic check,0,2,0.2,1.5,0
1618,32,Female,Surabaya,7,Month-to-month,1,Fiber optic,1,0,0,82.62,681.09,Credit card,1,3,1.8,2.9,1
1619,36,Male,Jakarta,25,One year,1,No,0,1,0,46.45,1129.88,Electronic check,0,1,0.3,1.7,0
1620,56,Female,Bandung,3,One year,1,No,0,1,1,68.06,216.31,Electronic check,1,0,2.3,1.7,0
1621,43,Female,Jakarta,8,Two year,1,Fiber optic,0,1,0,134.17,1098.37,Credit card,0,0,0.1,2.1,0
1622,23,Male,Surabaya,25,Month-to-month,1,No,0,0,1,42.61,1089.06,Electronic check,0,1,1.3,4.9,1
1623,53,Female,Semarang,41,Month-to-month,1,DSL,0,1,0,23.55,1100.7,Electronic check,0,1,4.2,2.6,1
1624,33,Male,Jakarta,9,Month-to-month,1,No,1,0,0,115.49,989.92,Credit card,1,3,13.7,7.1,1
1625,66,Male,Bandung,38,Two year,1,DSL,0,1,0,32.04,1225.65,Mailed check,0,3,0.9,1.2,0
1626,56,Male,Bandung,27,One year,1,DSL,1,1,0,76.63,2279.72,Bank transfer,1,1,0.4,4.5,0
1627,36,Female,Jakarta,10,Month-to-month,1,No,1,0,1,33.19,566.94,Bank transfer,1,1,3.3,1.6,0
1628,58,Female,Semarang,50,Month-to-month,1,Fiber optic,1,0,1,60.82,2893.08,Electronic check,0,2,0.9,3.8,1
1629,42,Female,Bandung,17,Month-to-month,1,Fiber optic,0,0,0,87.84,1525.06,Electronic check,1,0,0.1,1.0,1
1630,53,Male,Surabaya,25,Month-to-month,1,DSL,0,1,1,68.76,1772.79,Electronic check,1,2,9.9,6.8,1
1631,48,Male,Medan,16,One year,0,DSL,0,0,1,105.15,1668.87,Mailed check,0,1,6.7,1.0,0
1632,30,Female,Semarang,14,Month-to-month,0,DSL,0,1,0,44.36,605.71,Credit card,0,2,0.7,0.6,1
1633,33,Male,Palembang,45,Month-to-month,1,DSL,0,0,0,24.91,1236.94,Mailed check,1,3,2.2,4.6,1
1634,55,Female,Medan,8,Month-to-month,1,Fiber optic,0,0,0,26.06,348.0,Credit card,0,1,5.2,3.4,1
1635,37,Male,Makassar,0,Month-to-month,1,Fiber optic,0,0,0,92.02,0.0,Credit card,0,1,7.1,2.1,1
1636,36,Male,Jakarta,50,Month-to-month,1,Fiber optic,0,0,0,49.7,2642.1,Mailed check,1,0,2.8,1.4,1
1637,29,Male,Bandung,41,Month-to-month,1,Fiber optic,0,0,0,81.66,3188.93,Electronic check,0,0,1.1,1.4,1
1638,47,Female,Jakarta,10,One year,1,No,0,1,0,61.79,593.08,Bank transfer,1,1,3.8,3.2,0
1639,68,Male,Jakarta,4,One year,1,DSL,0,0,1,121.57,516.3,Bank transfer,0,1,0.8,5.5,1
1640,28,Male,Bandung,27,Month-to-month,1,DSL,1,0,0,83.39,2199.94,Mailed check,1,2,1.4,2.8,1
1641,42,Male,Semarang,1,Month-to-month,1,No,0,0,1,72.81,254.46,Mailed check,1,2,3.2,0.5,1
1642,60,Male,Surabaya,13,Two year,1,Fiber optic,1,1,1,91.11,1192.06,Electronic check,1,0,0.6,1.9,0
1643,40,Male,Medan,2,Month-to-month,1,No,0,1,1,58.25,0.0,Mailed check,1,0,3.5,3.4,1
1644,47,Male,Surabaya,21,Month-to-month,1,Fiber optic,1,0,0,56.96,1201.9,Mailed check,0,1,3.2,3.7,1
1645,28,Female,Surabaya,0,Month-to-month,0,Fiber optic,0,0,1,47.74,98.56,Electronic check,0,2,4.1,0.8,1
1646,47,Male,Jakarta,23,Month-to-month,1,DSL,1,1,0,38.97,906.91,Electronic check,1,0,3.7,1.4,0
1647,39,Female,Surabaya,26,Month-to-month,1,No,0,0,1,70.52,1900.54,Electronic check,0,3,2.3,3.6,1
1648,54,Female,Jakarta,16,Month-to-month,0,DSL,1,1,0,53.55,898.28,Mailed check,0,1,2.2,3.9,1
1649,57,Male,Medan,4,Month-to-month,1,DSL,0,0,0,63.09,213.91,Electronic check,1,2,7.0,2.6,1
1650,75,Male,Jakarta,2,One year,1,DSL,1,0,1,79.75,299.67,Mailed check,0,3,3.8,1.5,0
1651,49,Female,Jakarta,9,Month-to-month,1,Fiber optic,0,0,1,46.29,254.4,Mailed check,1,1,,1.2,1
1652,46,Male,Medan,15,Two year,1,DSL,0,1,1,113.85,1574.59,Mailed check,0,2,0.3,2.4,0
1653,44,Male,Bandung,24,Two year,1,No,0,1,1,56.86,1174.99,Bank transfer,1,2,0.5,3.3,0
1654,37,Male,Surabaya,0,One year,1,No,0,1,0,40.82,42.89,Credit card,1,3,6.7,4.0,0
1655,46,Female,Jakarta,29,One year,1,No,0,0,0,59.42,1611.73,Mailed check,1,5,1.1,1.2,1
1656,38,Female,Surabaya,29,Month-to-month,1,No,0,1,1,51.82,1393.86,Credit card,1,2,1.5,7.1,1
1657,44,Female,Semarang,14,One year,1,No,1,1,0,112.62,1442.48,Electronic check,0,1,4.8,4.8,0
1658,59,Female,Makassar,10,Two year,0,No,0,0,0,73.1,675.05,Electronic check,1,3,2.4,3.0,0
1659,28,Male,Medan,44,Month-to-month,0,No,0,0,0,56.09,2359.21,Electronic check,1,1,5.0,0.9,1
1660,56,Male,Jakarta,36,Month-to-month,1,No,1,1,1,38.82,1556.51,Bank transfer,1,2,1.9,5.2,1
1661,59,Male,Medan,72,Month-to-month,1,DSL,0,0,0,106.58,7635.21,Bank transfer,1,0,1.5,2.6,1
1662,40,Male,Jakarta,11,One year,1,DSL,1,1,1,77.25,827.9,Credit card,1,1,5.4,3.2,0
1663,18,Male,Jakarta,56,Month-to-month,0,Fiber optic,0,1,1,28.42,1627.81,Electronic check,1,1,4.5,0.9,0
1664,34,Male,Jakarta,2,Month-to-month,1,DSL,0,0,0,87.83,137.4,Electronic check,1,2,1.4,6.1,1
1665,58,Male,Semarang,12,One year,1,DSL,0,1,1,32.03,329.74,Electronic check,0,1,7.5,2.3,0
1666,41,Male,Medan,15,Month-to-month,1,Fiber optic,1,0,1,27.56,380.43,Electronic check,1,1,2.3,5.0,1
1667,29,Male,Bandung,13,One year,1,Fiber optic,1,0,1,62.31,876.37,Mailed check,0,2,2.6,2.3,0
1668,35,Female,Medan,23,Month-to-month,1,Fiber optic,0,1,0,56.82,1360.1,Bank transfer,1,0,1.9,3.5,0
1669,52,Female,Jakarta,4,Month-to-month,1,No,0,1,1,151.1,607.35,Bank transfer,1,3,7.9,4.1,1
1670,49,Female,Surabaya,48,Month-to-month,1,Fiber optic,1,0,0,109.91,5050.92,Electronic check,1,1,2.6,3.6,1
1671,38,Male,Medan,19,One year,1,Fiber optic,0,0,0,115.38,2152.2,Mailed check,1,1,1.7,1.7,0
1672,37,Male,Medan,56,Two year,1,DSL,0,0,0,74.76,4129.33,Bank transfer,1,3,4.0,6.8,0
1673,36,Male,Semarang,0,Month-to-month,1,DSL,0,1,0,45.67,172.41,Bank transfer,0,1,0.3,4.6,0
1674,30,Male,Jakarta,23,Month-to-month,1,DSL,1,0,0,116.67,2668.68,Bank transfer,1,0,2.6,1.8,1
1675,62,Male,Semarang,12,Two year,1,DSL,0,1,1,56.24,822.76,Electronic check,1,2,5.5,5.5,0
1676,37,Female,Surabaya,16,One year,0,DSL,0,0,1,23.72,353.88,Mailed check,1,2,17.1,4.1,0
1677,57,Female,Medan,32,Month-to-month,1,No,0,1,0,141.96,4665.27,Electronic check,1,1,,0.5,1
1678,61,Male,Surabaya,6,One year,1,Fiber optic,1,0,0,65.31,359.5,Bank transfer,0,2,0.3,0.9,1
1679,54,Male,Palembang,5,Two year,1,Fiber optic,0,0,0,45.51,117.26,Electronic check,1,5,0.5,1.2,1
1680,36,Male,Jakarta,29,Month-to-month,1,No,0,1,0,56.21,1582.56,Bank transfer,0,1,0.7,5.3,1
1681,47,Male,Medan,17,Month-to-month,1,DSL,0,1,0,71.18,1060.71,Electronic check,1,3,12.8,2.8,1
1682,41,Male,Bandung,6,Month-to-month,1,Fiber optic,0,0,1,67.99,447.34,Mailed check,0,1,1.0,2.2,1
1683,30,Male,Jakarta,15,One year,1,DSL,0,0,0,44.27,588.86,Electronic check,1,3,3.3,3.9,0
