applicant_id,age,annual_income,employment_years,credit_history_years,num_credit_accounts,debt_to_income_ratio,credit_utilization,late_payments_12m,max_delinquency_days,recent_inquiries,bankruptcy_history,credit_score,risk_category
2805,42,61947.32,2.6,1.3,5,0.617,0.302,1,0,1,0,491,Risky
2806,26,23455.2,4.8,5.9,7,0.156,0.165,0,0,1,0,612,Poor
2807,42,16908.56,0.9,3.9,10,0.308,0.518,0,0,0,0,561,Very Poor
2808,67,40680.6,2.2,5.8,8,0.324,0.396,0,30,1,0,532,Risky
2809,59,10743.88,6.4,8.7,4,0.385,0.402,0,0,1,0,556,Very Poor
2810,21,21589.99,8.6,1.1,3,0.392,0.316,0,0,1,0,522,Risky
2811,52,73250.91,3.2,6.8,11,0.417,0.385,1,0,2,0,530,Risky
2812,42,29888.67,4.6,0.3,7,0.046,0.451,0,30,1,0,566,Very Poor
2813,41,34448.19,2.5,6.5,13,0.219,0.404,2,30,1,1,424,Risky
2814,21,34239.52,3.0,0.1,13,0.073,0.17,0,0,4,0,551,Very Poor
2815,40,142329.8,0.9,14.8,8,0.191,0.122,2,0,1,0,624,Poor
2816,40,26302.08,6.6,15.4,6,0.03,0.567,0,0,0,0,644,Poor
2817,21,134099.69,4.3,6.1,4,0.146,0.227,1,0,2,0,565,Very Poor
2818,21,24370.34,4.6,1.4,5,0.353,0.075,1,0,2,0,537,Risky
2819,31,36542.34,1.7,3.6,5,0.153,0.313,2,90,3,0,509,Risky
2820,27,62119.24,0.3,0.6,8,0.156,0.391,0,0,1,1,454,Risky
2821,50,29748.7,0.2,6.2,7,0.21,0.561,0,0,0,0,615,Poor
2822,22,49215.05,1.0,5.4,7,0.269,0.368,3,90,1,0,506,Risky
2823,35,119974.82,4.1,0.8,8,0.214,0.357,0,0,0,0,614,Poor
2824,44,20060.29,16.4,4.2,12,0.2,0.426,0,0,0,0,597,Very Poor
2825,51,17991.17,3.8,1.9,16,0.271,0.444,0,30,3,0,531,Risky
2826,49,11703.16,6.9,5.7,9,0.086,0.346,1,0,1,0,492,Risky
2827,57,126812.86,0.6,21.9,5,0.376,0.216,2,0,1,0,680,Fair
2828,34,57650.38,1.3,1.4,3,0.318,0.29,0,0,2,0,591,Very Poor
2829,36,58735.76,0.0,0.6,6,0.511,0.466,2,0,1,0,543,Risky
2830,35,85827.9,8.6,8.5,10,0.302,0.335,1,0,0,0,579,Very Poor
2831,63,28852.91,15.2,7.7,8,0.112,0.35,1,30,0,0,545,Risky
2832,35,126666.39,4.4,1.1,7,0.469,0.13,0,0,2,0,603,Poor
2833,31,36029.61,5.4,4.9,4,0.396,0.246,2,0,1,0,506,Risky
2834,61,14821.76,11.1,2.4,12,0.736,0.295,0,30,0,0,515,Risky
2835,32,13293.7,2.5,4.8,8,0.434,0.424,1,0,3,0,475,Risky
2836,39,28690.55,11.3,2.0,11,0.264,0.503,1,0,0,0,485,Risky
2837,44,43447.56,0.0,22.8,8,0.244,0.381,1,0,3,0,653,Fair
2838,58,12498.33,20.9,5.3,12,0.387,0.48,1,0,1,0,491,Risky
2839,51,19637.07,3.6,4.0,6,0.369,0.192,0,0,1,0,507,Risky
2840,49,14953.03,0.3,1.2,9,0.055,0.557,0,30,0,0,561,Very Poor
2841,21,40167.06,1.1,3.2,11,0.22,0.363,2,90,3,0,498,Risky
2842,42,52952.54,2.2,2.8,7,0.158,0.344,5,0,1,0,466,Risky
2843,57,111233.49,1.1,5.5,8,0.235,0.431,1,0,0,0,627,Poor
2844,33,61926.82,3.2,16.6,13,0.342,0.07,0,90,0,0,600,Very Poor
2845,21,22258.46,1.2,12.4,8,0.177,0.301,0,0,1,0,570,Very Poor
2846,31,125133.48,8.5,4.4,4,0.349,0.693,0,0,0,0,642,Poor
2847,46,60799.29,0.1,17.7,8,0.11,0.465,1,30,0,0,686,Fair
2848,41,17282.85,0.3,28.2,6,0.139,0.18,1,0,0,0,648,Poor
2849,29,16326.99,1.5,0.5,7,0.569,0.25,2,60,1,0,400,Risky
2850,49,18351.93,1.0,0.2,8,0.585,0.399,1,0,0,0,492,Risky
2851,53,40766.21,0.4,23.4,3,0.361,0.147,1,120,1,0,629,Poor
2852,28,82221.68,4.2,5.5,4,0.304,0.414,2,0,1,0,546,Risky
2853,52,41522.12,3.9,7.9,10,0.104,0.256,0,0,0,0,617,Poor
2854,34,116799.03,0.6,7.4,6,0.223,0.046,0,0,2,0,624,Poor
2855,65,72818.55,7.1,7.8,10,0.381,0.487,1,0,0,0,593,Very Poor
2856,53,289800.79,12.7,1.5,5,0.264,0.38,0,0,1,0,671,Fair
2857,51,24347.51,4.2,2.9,10,0.044,0.215,0,0,2,0,636,Poor
2858,48,54612.46,1.7,8.0,8,0.193,0.44,1,0,0,0,581,Very Poor
2859,24,55084.97,5.4,12.5,11,0.074,0.395,0,0,0,0,694,Fair
2860,42,21330.47,4.3,3.1,9,0.392,0.199,1,0,2,0,545,Risky
2861,41,196345.66,4.1,5.1,10,0.251,0.307,3,0,1,0,654,Fair
2862,34,89357.8,2.0,13.9,4,0.271,0.416,2,0,3,0,621,Poor
2863,21,20269.03,5.9,6.8,4,0.404,0.414,4,0,1,1,355,Risky
2864,60,163680.36,8.8,2.3,9,0.077,0.276,1,90,0,0,597,Very Poor
2865,55,47081.11,8.4,8.5,10,0.803,0.269,1,0,1,0,603,Poor
2866,44,49757.63,2.7,16.4,14,0.101,0.349,1,0,1,0,592,Very Poor
2867,32,15024.3,0.8,11.2,9,0.107,0.269,2,60,5,0,433,Risky
2868,52,137047.17,0.2,2.9,9,0.229,0.276,0,0,0,0,665,Fair
2869,44,25665.31,7.6,6.1,9,0.103,0.497,0,120,1,0,531,Risky
2870,44,91604.09,17.2,5.6,5,0.137,0.139,1,0,2,0,624,Poor
2871,28,137199.59,10.3,4.5,7,0.271,0.339,1,0,1,0,640,Poor
2872,52,44625.33,2.6,5.8,8,0.137,0.36,1,90,0,0,506,Risky
2873,43,68775.79,4.6,8.0,4,0.452,0.033,2,0,0,0,629,Poor
2874,30,49023.82,20.2,1.7,7,0.074,0.322,1,60,1,0,541,Risky
2875,36,82179.75,1.3,1.5,14,0.484,0.424,1,0,2,0,547,Risky
2876,65,104551.01,0.5,8.5,6,0.213,0.032,1,90,1,0,569,Very Poor
2877,44,42985.47,0.5,0.7,4,0.348,0.535,0,0,1,0,552,Very Poor
2878,44,75509.04,9.6,0.2,7,0.331,0.117,0,0,1,0,585,Very Poor
2879,38,125959.69,1.9,6.5,8,0.622,0.296,0,0,0,0,675,Fair
2880,45,28646.8,6.1,15.0,4,0.235,0.354,1,90,0,0,635,Poor
2881,37,28111.19,7.2,1.6,7,0.58,0.411,0,0,1,0,484,Risky
2882,30,30395.93,1.6,17.3,10,0.26,0.511,0,0,1,0,661,Fair
2883,59,51180.86,3.4,0.0,11,0.173,0.411,2,0,1,0,566,Very Poor
2884,24,58032.64,8.4,4.2,8,0.103,0.479,1,0,0,0,567,Very Poor
2885,21,43736.21,11.5,4.1,12,0.197,0.472,2,0,2,0,522,Risky
2886,55,238999.61,0.7,2.1,7,0.537,0.419,2,30,1,0,565,Very Poor
2887,48,73376.72,0.4,6.8,7,0.137,0.326,2,0,0,0,626,Poor
2888,52,110572.61,2.4,17.2,6,0.485,0.637,2,0,0,0,666,Fair
2889,46,10628.5,2.7,4.9,10,0.121,0.148,2,0,1,0,481,Risky
2890,51,111400.67,4.0,0.5,6,0.238,0.356,1,0,2,0,626,Poor
2891,45,177834.68,2.3,1.4,10,0.552,0.183,0,120,0,0,613,Poor
2892,43,104182.76,1.7,7.3,5,0.4,0.347,1,0,3,0,580,Very Poor
2893,33,45858.59,0.5,4.7,7,0.132,0.331,0,0,1,0,610,Poor
2894,30,89274.85,2.3,3.4,8,0.084,0.192,0,0,0,0,596,Very Poor
2895,47,45460.94,3.5,6.9,13,0.454,0.136,1,30,2,0,556,Very Poor
2896,54,86655.75,4.8,5.6,8,0.17,0.418,0,0,0,0,648,Poor
2897,70,42839.63,3.7,6.1,8,0.168,0.151,1,60,0,0,610,Poor
2898,39,33190.26,0.8,7.6,10,0.139,0.28,0,0,0,0,625,Poor
2899,50,67783.12,1.6,1.4,9,0.056,0.186,0,0,0,0,658,Fair
2900,50,28985.28,12.7,1.4,4,0.347,0.58,0,0,3,0,497,Risky
2901,49,35023.97,16.5,0.9,12,0.215,0.032,0,0,2,0,590,Very Poor
2902,50,51358.62,4.3,0.5,3,0.221,0.113,3,0,1,0,505,Risky
2903,25,71644.38,3.8,9.1,10,0.236,0.402,2,120,2,0,524,Risky
2904,38,67557.7,4.7,4.6,3,0.058,0.252,1,0,0,0,645,Poor
2905,35,28701.89,3.3,3.5,9,0.289,0.148,0,0,1,0,551,Very Poor
2906,48,71268.92,22.2,12.0,9,0.233,0.085,1,0,1,0,679,Fair
2907,35,74826.66,1.2,3.1,4,0.534,0.234,0,0,2,0,613,Poor
2908,41,10740.83,5.2,9.8,7,0.133,0.268,2,0,3,0,451,Risky
2909,47,14598.56,3.4,16.7,9,0.56,0.094,0,30,0,0,562,Very Poor
2910,33,16746.77,8.0,9.9,3,0.322,0.171,0,0,1,0,561,Very Poor
2911,50,109689.81,5.3,2.6,4,0.156,0.353,1,0,2,0,625,Poor
2912,48,37721.4,3.5,0.3,5,0.394,0.23,0,0,1,1,439,Risky
2913,37,84575.08,3.4,2.3,9,0.457,0.445,2,0,2,0,556,Very Poor
2914,50,28845.01,19.4,6.9,9,0.268,0.35,2,0,1,0,594,Very Poor
2915,57,16335.89,4.9,2.9,9,0.598,0.379,1,120,3,0,418,Risky
2916,42,41486.81,6.9,3.6,6,0.303,0.426,0,0,0,0,604,Poor
2917,24,9124.29,1.0,33.2,9,0.26,0.316,3,30,0,0,586,Very Poor
2918,59,18810.72,1.2,13.4,5,0.247,0.623,1,30,0,0,564,Very Poor
2919,44,93816.15,6.9,2.3,10,0.138,0.182,0,0,1,0,643,Poor
2920,42,194407.34,0.4,19.1,9,0.169,0.226,0,0,0,0,696,Fair
2921,38,16752.74,0.9,5.8,6,0.128,0.144,0,0,0,0,540,Risky
2922,49,8830.2,8.8,20.7,8,0.106,0.586,1,0,1,0,569,Very Poor
2923,31,153791.45,7.9,21.6,7,0.083,0.126,0,0,0,0,735,Good
2924,56,50720.92,2.7,5.8,4,0.418,0.576,1,120,0,0,513,Risky
2925,44,118227.79,0.3,22.2,7,0.175,0.363,1,0,0,0,759,Excellent
2926,35,77782.49,4.6,7.6,6,0.297,0.376,1,0,0,0,651,Fair
2927,50,17790.42,12.8,0.4,8,0.245,0.227,0,0,1,0,566,Very Poor
2928,31,26434.05,0.0,21.0,4,0.181,0.053,0,0,6,1,467,Risky
2929,40,60000.68,3.4,40.0,3,0.554,0.377,1,30,0,0,771,Excellent
2930,27,77648.54,5.1,3.7,10,0.427,0.381,2,0,0,0,527,Risky
2931,38,67334.52,10.7,0.8,8,0.377,0.147,0,0,1,0,604,Poor
2932,49,31723.32,8.7,10.6,10,0.18,0.287,0,0,0,0,594,Very Poor
2933,47,22915.48,4.9,31.1,7,0.368,0.447,1,0,2,0,672,Fair
2934,56,19276.54,5.1,4.9,7,0.376,0.096,0,60,1,0,497,Risky
2935,21,112022.02,17.0,8.8,10,0.292,0.135,0,0,0,0,670,Fair
2936,42,28206.22,0.1,0.7,4,0.401,0.354,0,60,2,0,502,Risky
2937,21,112853.16,1.6,7.3,9,0.295,0.177,0,30,0,0,593,Very Poor
2938,21,48575.07,8.5,7.1,10,0.196,0.208,2,0,0,0,520,Risky
2939,44,4379.21,5.1,9.4,6,0.239,0.439,1,30,0,0,472,Risky
2940,37,56283.77,3.4,2.2,13,0.609,0.306,0,0,1,0,565,Very Poor
2941,28,9188.34,0.5,17.6,12,0.306,0.283,1,60,0,0,547,Risky
2942,36,146764.75,1.1,3.0,4,0.653,0.45,1,30,1,0,575,Very Poor
2943,28,106645.58,8.7,10.9,5,0.254,0.213,0,0,2,0,645,Poor
2944,31,29355.64,2.5,19.1,10,0.119,0.21,1,0,1,0,663,Fair
2945,68,47463.23,10.1,14.7,10,0.149,0.265,1,30,0,0,668,Fair
2946,56,15455.51,7.1,4.9,9,0.175,0.194,1,0,0,0,527,Risky
2947,24,37426.74,2.0,8.2,8,0.378,0.302,2,0,1,0,485,Risky
2948,53,111716.57,13.2,1.3,8,0.415,0.065,2,0,1,0,581,Very Poor
2949,29,176494.42,0.1,6.2,5,0.381,0.152,1,30,0,0,645,Poor
2950,21,40853.89,16.6,1.9,9,0.077,0.191,1,90,0,0,535,Risky
2951,48,106460.61,2.1,18.7,9,0.127,0.259,1,30,1,0,695,Fair
2952,37,89612.09,9.2,1.8,7,0.574,0.38,0,0,0,0,612,Poor
2953,52,17894.46,0.4,16.0,10,0.068,0.314,3,0,0,0,541,Risky
2954,52,54727.86,4.5,3.1,8,0.494,0.344,2,0,1,0,563,Very Poor
2955,36,51496.81,3.2,0.6,5,0.247,0.417,1,0,1,0,564,Very Poor
2956,48,141528.52,2.9,18.5,11,0.061,0.303,1,0,3,0,696,Fair
2957,61,38344.51,0.8,1.1,9,0.299,0.082,1,60,2,0,511,Risky
2958,31,417917.32,7.6,9.9,5,0.458,0.119,1,60,0,0,685,Fair
2959,46,110100.48,7.6,24.5,6,0.11,0.406,0,30,1,1,625,Poor
2960,33,18771.4,17.7,5.5,10,0.516,0.213,0,0,5,0,447,Risky
2961,32,61987.79,1.5,3.0,6,0.342,0.265,2,0,2,0,566,Very Poor
2962,28,10927.08,2.1,0.8,5,0.238,0.426,0,90,0,0,481,Risky
2963,42,35632.99,0.1,7.7,5,0.456,0.158,0,30,1,0,600,Very Poor
2964,32,20032.46,1.1,0.6,7,0.345,0.37,3,30,0,0,461,Risky
2965,26,54995.34,0.7,17.4,10,0.519,0.556,0,0,0,0,629,Poor
2966,43,51437.89,4.1,21.3,3,0.678,0.179,1,0,3,0,619,Poor
2967,26,62657.57,6.4,4.5,5,0.121,0.421,1,0,2,0,576,Very Poor
2968,41,62754.0,0.2,3.3,7,0.167,0.447,2,60,1,0,512,Risky
2969,51,36652.11,3.7,5.0,4,0.501,0.271,0,60,3,0,520,Risky
2970,27,22812.61,18.4,5.1,7,0.383,0.459,2,0,1,0,550,Risky
2971,29,89220.92,9.6,0.1,10,0.295,0.138,2,0,1,0,554,Very Poor
2972,24,70910.52,7.5,0.9,3,0.417,0.175,0,0,0,0,606,Poor
2973,30,93850.54,2.8,27.9,7,0.292,0.45,0,0,2,0,778,Excellent
2974,36,80240.27,3.8,0.6,12,0.11,0.266,2,0,0,0,562,Very Poor
2975,55,149557.53,1.0,7.5,12,0.032,0.192,0,0,1,0,675,Fair
2976,59,146666.43,6.0,1.7,4,0.249,0.349,1,0,2,0,610,Poor
2977,44,54872.21,0.9,7.6,10,0.455,0.238,2,90,1,1,459,Risky
2978,21,99191.26,5.1,11.1,6,0.039,0.114,0,0,0,0,676,Fair
2979,36,22037.41,4.0,0.2,7,0.427,0.223,1,0,1,0,467,Risky
2980,70,52196.3,8.0,10.2,3,0.305,0.513,2,90,0,0,534,Risky
2981,44,32801.32,3.8,7.8,6,0.063,0.438,1,60,0,0,581,Very Poor
2982,68,6058.61,3.2,9.4,6,0.361,0.155,0,30,1,0,541,Risky
2983,43,29397.24,7.0,10.1,2,0.271,0.288,0,0,0,0,625,Poor
2984,31,52408.33,2.0,8.4,6,0.177,0.287,0,30,3,0,628,Poor
2985,45,98887.31,2.5,8.8,11,0.259,0.209,1,60,3,0,558,Very Poor
2986,47,45000.03,3.0,5.8,7,0.278,0.321,2,0,0,0,506,Risky
2987,21,46878.0,3.4,9.9,5,0.135,0.218,0,0,0,0,599,Very Poor
2988,55,60523.97,5.6,9.8,5,0.45,0.227,2,0,1,0,607,Poor
2989,45,72227.58,17.0,5.0,6,0.184,0.488,1,0,2,0,588,Very Poor
2990,42,11541.76,3.6,0.7,8,0.41,0.21,1,0,2,0,485,Risky
2991,50,61299.64,0.1,3.8,9,0.295,0.234,0,0,1,0,592,Very Poor
2992,21,28150.21,6.7,5.9,9,0.425,0.226,1,0,1,0,521,Risky
2993,22,29015.58,3.2,2.7,5,0.069,0.291,2,30,2,1,398,Risky
2994,44,48050.15,18.4,1.1,6,0.188,0.428,1,30,0,1,464,Risky
2995,41,30847.28,8.9,16.8,5,0.369,0.216,2,0,2,0,582,Very Poor
2996,49,63276.54,0.5,3.4,10,0.245,0.122,1,120,1,1,467,Risky
2997,69,183674.21,0.5,1.5,9,0.205,0.099,0,0,0,0,676,Fair
2998,34,39817.16,8.3,0.1,9,0.053,0.367,1,0,0,0,519,Risky
2999,51,90588.07,0.6,2.3,8,0.371,0.364,0,0,2,0,634,Poor
3000,64,25977.69,1.1,9.3,8,0.313,0.112,1,0,1,0,627,Poor
3001,43,27642.12,5.4,14.3,11,0.276,0.517,0,0,0,0,608,Poor
3002,44,182196.71,15.8,5.5,6,0.482,0.317,2,0,0,0,559,Very Poor
3003,46,49124.82,1.8,6.8,5,0.073,0.299,0,0,2,0,582,Very Poor
3004,57,73987.42,1.5,21.6,8,0.202,0.171,0,0,0,0,692,Fair
3005,46,15418.18,8.2,15.9,13,0.216,0.347,1,30,1,1,464,Risky
3006,44,85449.33,10.7,0.4,6,0.23,0.398,2,30,2,0,546,Risky
3007,58,88287.88,4.4,2.0,5,0.162,0.241,0,0,1,0,626,Poor
3008,21,52950.91,13.7,19.1,8,0.329,0.177,2,0,2,0,679,Fair
3009,39,15932.51,1.5,4.6,13,0.502,0.349,0,0,0,0,524,Risky
3010,40,9315.57,10.3,10.3,7,0.686,0.556,2,0,0,0,452,Risky
3011,60,128138.11,8.1,1.8,8,0.062,0.112,3,30,2,0,568,Very Poor
3012,31,18419.14,2.1,1.0,8,0.53,0.339,1,90,1,0,438,Risky
3013,38,55525.6,2.4,14.7,8,0.063,0.439,3,0,2,0,605,Poor
3014,42,23179.91,1.0,3.3,9,0.302,0.444,2,0,2,0,495,Risky
3015,39,175421.08,0.6,13.0,7,0.007,0.566,2,0,0,0,644,Poor
3016,43,52044.54,0.3,0.7,6,0.269,0.318,0,0,1,0,617,Poor
3017,67,27318.73,2.3,13.9,6,0.288,0.218,0,30,2,0,580,Very Poor
3018,49,40498.61,3.0,2.9,12,0.203,0.242,0,30,0,0,554,Very Poor
3019,32,84892.19,9.5,4.4,9,0.339,0.42,0,0,1,0,599,Very Poor
3020,56,145984.41,3.7,24.8,5,0.223,0.352,1,30,0,0,751,Excellent
3021,21,53260.69,3.6,1.5,4,0.175,0.197,0,90,1,0,527,Risky
3022,54,49899.98,0.7,7.3,12,0.458,0.132,3,90,2,0,519,Risky
3023,35,176338.71,16.6,6.3,13,0.256,0.366,3,0,0,0,679,Fair
3024,41,19530.83,1.7,5.7,8,0.239,0.243,3,0,0,0,497,Risky
3025,60,26388.82,5.2,12.2,3,0.539,0.444,3,0,0,0,508,Risky
3026,28,115209.96,3.8,3.4,7,0.403,0.361,1,0,0,0,608,Poor
3027,36,78429.24,0.7,15.8,14,0.073,0.235,1,0,1,0,728,Good
3028,35,16892.03,6.4,6.9,11,0.084,0.215,0,0,0,0,619,Poor
3029,21,53086.15,3.4,14.1,11,0.031,0.143,1,0,2,0,600,Very Poor
3030,46,115810.43,7.9,12.8,7,0.567,0.556,1,0,3,0,595,Very Poor
3031,24,31838.32,2.5,15.3,14,0.216,0.241,1,0,0,0,647,Poor
3032,41,132648.01,7.3,5.2,8,0.23,0.347,1,0,0,0,640,Poor
3033,37,100544.31,0.7,7.7,3,0.564,0.334,2,0,1,0,563,Very Poor
3034,52,26893.66,7.6,0.9,4,0.117,0.421,0,120,2,0,450,Risky
3035,38,10629.26,13.4,3.0,12,0.139,0.341,1,0,0,0,471,Risky
3036,47,51919.03,3.3,2.5,6,0.583,0.225,2,0,2,0,539,Risky
3037,41,21531.66,1.0,10.9,9,0.009,0.343,0,0,1,0,629,Poor
3038,28,28492.85,7.4,17.5,9,0.247,0.557,1,0,1,0,631,Poor
3039,26,26497.49,0.5,1.6,6,0.32,0.271,2,30,1,0,528,Risky
3040,31,49901.21,10.0,29.1,7,0.07,0.192,0,0,0,1,622,Poor
3041,40,22998.36,5.8,6.2,6,0.471,0.302,1,0,0,0,526,Risky
3042,53,120383.05,0.6,7.9,8,0.258,0.399,0,0,3,0,620,Poor
3043,34,83803.25,7.4,7.4,6,0.162,0.361,2,60,1,0,565,Very Poor
3044,40,42910.4,1.1,4.9,8,0.198,0.287,0,0,0,0,577,Very Poor
3045,28,230299.83,2.7,6.1,4,0.616,0.114,1,0,2,0,614,Poor
3046,21,206523.75,0.0,13.4,3,0.146,0.337,4,120,2,1,526,Risky
3047,41,16441.57,4.1,29.9,7,0.269,0.146,1,0,2,0,623,Poor
3048,63,17356.48,3.1,11.6,3,0.049,0.04,0,0,0,0,544,Risky
3049,67,68682.7,3.5,13.0,6,0.052,0.102,0,0,0,0,685,Fair
3050,54,83002.07,10.6,11.0,10,0.386,0.215,3,60,0,0,547,Risky
3051,33,167134.42,0.6,1.4,6,0.071,0.339,0,0,0,0,643,Poor
3052,50,78887.61,1.3,6.2,15,0.13,0.101,0,0,1,0,649,Poor
3053,32,64224.34,6.0,0.6,5,0.214,0.402,0,30,0,0,566,Very Poor
3054,39,54958.08,1.3,5.1,14,0.115,0.143,0,60,1,0,579,Very Poor
3055,49,113972.81,0.1,16.7,9,0.311,0.362,1,0,1,0,602,Poor
3056,34,23083.5,9.8,4.1,10,0.559,0.487,1,0,3,0,440,Risky
3057,47,28434.03,1.2,17.0,4,0.123,0.143,2,30,2,0,561,Very Poor
3058,51,107411.36,9.3,4.7,14,0.328,0.278,0,60,2,0,624,Poor
3059,48,54292.65,1.1,3.4,7,0.234,0.224,0,0,0,0,589,Very Poor
3060,43,125926.88,1.5,10.1,13,0.305,0.487,2,0,2,0,617,Poor
3061,25,44243.56,3.5,13.5,6,0.263,0.146,1,0,1,0,577,Very Poor
3062,35,30517.73,2.7,5.1,17,0.071,0.29,0,0,1,0,602,Poor
3063,54,54219.13,0.4,5.0,7,0.504,0.134,1,60,4,0,538,Risky
3064,25,116029.33,6.2,14.2,9,0.188,0.183,1,0,1,0,667,Fair
3065,39,89864.9,5.9,13.4,10,0.3,0.161,1,30,2,0,612,Poor
3066,34,116603.43,4.5,19.6,9,0.457,0.246,4,90,2,0,597,Very Poor
3067,35,12022.24,4.4,3.9,5,0.515,0.292,1,0,4,0,447,Risky
3068,39,45964.91,0.2,1.7,10,0.108,0.285,1,30,1,0,486,Risky
3069,34,68137.3,1.3,24.7,7,0.269,0.387,2,0,1,0,670,Fair
3070,26,97645.7,4.1,6.5,14,0.465,0.235,0,120,0,0,532,Risky
3071,21,13908.55,1.8,9.9,7,0.41,0.241,0,0,3,0,531,Risky
3072,41,114588.35,19.3,15.6,10,0.58,0.456,2,120,2,0,520,Risky
3073,66,35780.85,2.2,1.2,11,0.142,0.454,1,0,0,0,628,Poor
3074,47,56256.84,2.9,6.6,7,0.078,0.281,0,0,1,0,594,Very Poor
3075,47,37451.46,0.9,7.6,9,0.238,0.292,1,0,2,0,546,Risky
3076,48,43140.29,4.5,16.5,4,0.234,0.211,0,0,0,0,651,Fair
3077,24,35411.6,0.9,7.2,6,0.072,0.396,1,30,1,0,554,Very Poor
3078,28,34010.66,1.5,1.7,9,0.299,0.183,0,0,1,0,553,Very Poor
3079,35,51189.82,17.1,10.4,4,0.298,0.356,1,0,1,0,593,Very Poor
3080,21,74833.91,7.9,39.1,12,0.332,0.327,0,60,0,0,768,Excellent
3081,54,22118.99,2.1,9.3,8,0.164,0.372,1,60,2,0,548,Risky
3082,47,43304.66,1.6,8.8,4,0.345,0.406,2,0,1,0,508,Risky
3083,38,50319.84,13.2,1.1,9,0.194,0.479,3,0,0,0,515,Risky
3084,35,40186.54,28.4,24.6,6,0.247,0.154,4,30,0,0,589,Very Poor
3085,38,97587.05,9.1,3.4,5,0.294,0.326,1,0,0,0,619,Poor
3086,32,46362.24,1.4,23.8,9,0.65,0.548,2,0,0,0,612,Poor
3087,21,31760.63,2.3,9.7,10,0.068,0.143,1,0,2,1,450,Risky
3088,59,42071.36,3.3,4.1,9,0.268,0.496,1,30,0,0,539,Risky
3089,44,19001.71,1.1,1.4,12,0.172,0.65,0,30,1,0,484,Risky
3090,52,177053.41,3.7,5.4,13,0.235,0.438,0,0,3,0,594,Very Poor
3091,44,38397.22,1.7,17.8,8,0.301,0.499,2,60,2,1,484,Risky
3092,37,44788.81,22.1,13.8,14,0.209,0.137,1,0,0,0,643,Poor
3093,40,27569.12,0.5,1.7,8,0.687,0.276,1,30,1,0,485,Risky
3094,36,36377.49,3.1,18.8,6,0.501,0.17,0,0,1,0,702,Good
3095,47,77830.76,9.3,19.9,7,0.221,0.136,0,0,0,0,691,Fair
3096,53,48875.2,3.4,1.3,9,0.152,0.15,2,0,0,0,568,Very Poor
3097,62,46894.6,2.9,5.0,9,0.558,0.361,1,0,3,0,549,Risky
3098,35,40807.81,2.4,4.2,10,0.134,0.192,1,0,1,0,593,Very Poor
3099,44,36196.7,1.0,9.4,13,0.356,0.108,0,0,1,0,604,Poor
3100,54,159887.71,0.9,3.8,8,0.174,0.54,1,0,0,0,613,Poor
3101,39,82757.32,7.0,1.4,14,0.168,0.7,1,0,0,0,603,Poor
3102,41,85466.48,24.7,9.8,10,0.248,0.337,2,0,2,0,634,Poor
3103,36,208422.5,1.9,0.8,6,0.588,0.084,1,0,0,0,606,Poor
3104,27,36804.73,1.4,1.1,5,0.055,0.363,2,0,2,0,511,Risky
3105,35,66797.91,2.5,6.9,10,0.375,0.369,1,0,0,0,602,Poor
3106,57,30500.85,4.5,1.3,5,0.46,0.309,2,60,0,0,495,Risky
3107,27,13281.09,3.8,5.0,5,0.414,0.349,1,60,2,0,445,Risky
3108,27,132957.39,4.5,28.5,6,0.525,0.372,1,60,2,0,714,Good
3109,53,43613.39,0.8,11.4,12,0.261,0.38,1,0,0,0,622,Poor
3110,49,14788.3,1.3,11.9,8,0.511,0.37,0,0,0,0,569,Very Poor
3111,54,20836.01,8.6,5.0,14,0.047,0.517,1,0,0,0,501,Risky
3112,28,52998.7,3.5,2.1,8,0.28,0.107,0,90,1,0,589,Very Poor
3113,58,19343.25,3.0,17.8,10,0.242,0.31,0,30,1,0,552,Very Poor
3114,62,24254.44,1.2,0.7,11,0.083,0.171,0,120,0,0,454,Risky
3115,43,42380.3,17.7,3.6,10,0.152,0.731,1,30,2,0,450,Risky
3116,34,26536.87,8.7,2.4,7,0.63,0.124,0,0,0,0,517,Risky
3117,39,58275.63,8.8,1.5,5,0.376,0.435,1,60,1,0,504,Risky
3118,52,69515.02,1.6,3.0,3,0.356,0.438,4,0,0,0,527,Risky
3119,47,83491.28,3.3,40.0,10,0.332,0.23,1,0,2,0,763,Excellent
3120,59,31267.81,5.8,8.1,4,0.543,0.155,0,0,0,0,587,Very Poor
3121,22,27549.11,8.5,19.2,10,0.109,0.128,1,90,1,0,591,Very Poor
3122,29,62499.78,1.2,24.2,6,0.112,0.352,1,0,1,0,702,Good
3123,40,76187.29,8.3,0.1,11,0.379,0.518,1,90,0,0,505,Risky
3124,22,159184.59,1.3,5.4,12,0.264,0.626,2,0,0,0,624,Poor
3125,53,16702.32,2.9,3.4,12,0.133,0.538,0,0,0,0,510,Risky
3126,28,142436.52,1.5,0.5,6,0.248,0.082,0,0,1,0,684,Fair
3127,36,26614.08,5.2,4.5,9,0.297,0.238,0,0,1,0,558,Very Poor
3128,26,73507.99,3.0,13.2,8,0.208,0.21,1,0,0,0,585,Very Poor
3129,55,12214.17,0.5,2.0,8,0.302,0.098,0,30,3,0,483,Risky
3130,30,39049.45,4.3,1.6,5,0.111,0.128,1,0,1,0,577,Very Poor
